OrderID,Date,Time,Location,Weather,OrderType,Price,DeliveryTime_min,IsDelayed,Rating
1831,2025-04-10,21:20,Shymkent,Snow,Desserts,14.9,99,1,3
1832,2025-04-05,16:41,Almaty,Clear,Burgers,6.8,89,1,4
1833,2025-04-23,20:38,Shymkent,Rain,Desserts,15.1,92,1,3
1834,2025-04-10,15:27,Shymkent,Clear,Burgers,4.66,39,0,5
1835,2025-05-01,21:27,Atyrau,Clear,Pizza,10.24,69,1,5
1836,2025-04-22,22:31,Atyrau,Rain,Desserts,13.9,66,1,3
1837,2025-01-30,08:34,Astana,Clear,Burgers,17.52,60,1,3
1838,2025-02-01,08:21,Atyrau,Cloudy,Sushi,21.55,56,1,1
1839,2025-02-07,13:16,Atyrau,Clear,Salads,10.24,45,0,2
1840,2025-01-18,21:42,Shymkent,Clear,Salads,4.17,75,1,3
1841,2025-04-01,16:19,Atyrau,Clear,Desserts,23.7,47,1,2
1842,2025-01-28,17:45,Shymkent,Cloudy,Salads,20.54,76,1,3
1843,2025-01-05,09:17,Astana,Clear,Burgers,14.05,76,1,3
1844,2025-03-23,20:52,Atyrau,Clear,Burgers,10.04,38,0,4
1845,2025-01-20,18:29,Shymkent,Cloudy,Pizza,23.9,32,0,3
1846,2025-01-22,18:52,Astana,Clear,Burgers,13.57,87,1,5
1847,2025-03-31,10:16,Atyrau,Clear,Burgers,19.08,38,0,3
1848,2025-02-19,08:43,Karaganda,Clear,Sushi,6.38,78,1,1
1849,2025-03-12,19:12,Atyrau,Clear,Desserts,14.12,82,1,5
1850,2025-02-17,18:45,Astana,Cloudy,Burgers,7.92,16,0,5
1851,2025-02-13,18:07,Karaganda,Clear,Burgers,6.27,46,1,1
1852,2025-02-09,16:49,Almaty,Clear,Sushi,24.97,90,1,1
1853,2025-01-20,20:32,Shymkent,Cloudy,Burgers,17.04,47,1,2
1854,2025-04-19,18:20,Astana,Rain,Burgers,16.6,58,1,5
1855,2025-01-28,13:29,Astana,Clear,Burgers,18.42,30,0,1
1856,2025-04-11,15:49,Shymkent,Clear,Salads,23.56,21,0,3
1857,2025-04-18,18:54,Astana,Clear,Desserts,16.05,19,0,5
1858,2025-02-19,15:01,Astana,Clear,Pizza,19.09,36,0,2
1859,2025-04-09,19:05,Shymkent,Rain,Desserts,23.32,79,1,1
1860,2025-01-23,09:09,Astana,Rain,Sushi,24.33,58,1,1
1861,2025-01-09,18:17,Almaty,Clear,Sushi,13.94,41,0,5
1862,2025-04-21,09:11,Astana,Cloudy,Pizza,17.67,47,1,5
1863,2025-03-12,14:32,Almaty,Rain,Salads,5.09,71,1,3
1864,2025-04-18,22:13,Shymkent,Clear,Burgers,22.57,21,0,4
1865,2025-04-13,13:41,Atyrau,Clear,Sushi,16.13,24,0,1
1866,2025-02-15,19:36,Atyrau,Rain,Salads,12.17,63,1,3
1867,2025-01-03,19:27,Karaganda,Snow,Desserts,4.65,85,1,4
1868,2025-01-25,15:23,Astana,Clear,Pizza,5.21,78,1,2
1869,2025-04-22,10:26,Shymkent,Snow,Desserts,22.4,112,1,4
1870,2025-01-18,12:08,Karaganda,Rain,Sushi,9.69,34,0,4
1871,2025-03-21,14:44,Almaty,Cloudy,Sushi,13.23,43,0,2
1872,2025-01-16,16:22,Almaty,Clear,Burgers,20.57,44,0,2
1873,2025-01-30,14:11,Almaty,Clear,Salads,19.29,43,0,1
1874,2025-01-20,08:29,Karaganda,Cloudy,Sushi,17.13,55,1,2
1875,2025-03-11,11:31,Karaganda,Cloudy,Sushi,8.29,21,0,3
1876,2025-01-12,13:34,Almaty,Clear,Sushi,14.77,54,1,2
1877,2025-03-27,18:06,Atyrau,Clear,Burgers,17.77,27,0,3
1878,2025-01-03,11:09,Karaganda,Cloudy,Pizza,7.17,31,0,2
1879,2025-02-02,19:06,Astana,Clear,Pizza,21.9,82,1,1
1880,2025-02-05,21:02,Almaty,Snow,Desserts,9.2,45,0,3
1881,2025-03-18,19:02,Astana,Rain,Burgers,11.74,41,0,2
1882,2025-03-17,09:06,Shymkent,Rain,Desserts,15.1,82,1,2
1883,2025-03-01,12:38,Astana,Cloudy,Salads,5.33,50,1,3
1884,2025-03-04,16:00,Astana,Snow,Salads,6.05,59,1,4
1885,2025-02-27,15:29,Atyrau,Clear,Salads,5.38,31,0,2
1886,2025-02-05,08:16,Almaty,Rain,Burgers,22.93,117,1,3
1887,2025-04-26,08:10,Astana,Rain,Desserts,9.21,67,1,4
1888,2025-03-29,18:06,Astana,Cloudy,Sushi,4.26,73,1,2
1889,2025-01-31,11:52,Atyrau,Clear,Desserts,19.44,58,1,4
1890,2025-01-17,08:36,Almaty,Clear,Desserts,17.62,90,1,1
1891,2025-04-21,18:02,Karaganda,Clear,Burgers,20.46,77,1,3
1892,2025-01-04,18:50,Almaty,Snow,Salads,9.31,115,1,5
1893,2025-04-05,19:54,Karaganda,Clear,Burgers,21.51,38,0,2
1894,2025-01-22,20:03,Karaganda,Cloudy,Pizza,6.71,46,1,4
1895,2025-04-02,19:43,Atyrau,Clear,Burgers,6.97,63,1,4
1896,2025-01-27,16:03,Karaganda,Snow,Sushi,11.66,32,0,2
1897,2025-03-26,15:13,Atyrau,Clear,Desserts,7.41,19,0,4
1898,2025-01-04,16:23,Almaty,Cloudy,Burgers,8.57,80,1,1
1899,2025-01-06,21:14,Astana,Cloudy,Pizza,17.6,32,0,1
1900,2025-04-07,09:11,Karaganda,Clear,Sushi,23.76,52,1,3
1901,2025-04-19,20:58,Karaganda,Clear,Burgers,19.21,47,1,1
1902,2025-01-08,11:27,Astana,Clear,Pizza,24.0,89,1,2
1903,2025-01-13,15:19,Atyrau,Snow,Burgers,20.83,102,1,1
1904,2025-01-21,18:48,Almaty,Snow,Sushi,8.11,91,1,5
1905,2025-04-14,14:14,Astana,Rain,Sushi,6.0,103,1,2
1906,2025-02-02,14:38,Shymkent,Rain,Pizza,11.81,117,1,4
1907,2025-01-26,17:07,Atyrau,Rain,Sushi,8.42,55,1,2
1908,2025-02-28,22:50,Karaganda,Clear,Salads,20.44,61,1,5
1909,2025-01-27,21:41,Astana,Rain,Sushi,23.83,56,1,1
1910,2025-03-13,14:45,Karaganda,Clear,Desserts,14.16,39,0,5
1911,2025-04-10,19:53,Karaganda,Rain,Salads,4.04,41,0,1
1912,2025-04-25,20:19,Karaganda,Rain,Pizza,7.3,63,1,2
1913,2025-01-01,09:15,Astana,Rain,Desserts,14.72,70,1,3
1914,2025-01-21,17:14,Shymkent,Cloudy,Sushi,17.07,81,1,1
1915,2025-04-07,21:27,Karaganda,Snow,Pizza,18.79,106,1,1
1916,2025-02-02,09:04,Astana,Rain,Sushi,17.27,60,1,5
1917,2025-02-20,13:57,Atyrau,Clear,Salads,11.17,63,1,1
1918,2025-01-30,17:21,Atyrau,Snow,Salads,17.19,92,1,3
1919,2025-03-12,13:08,Astana,Clear,Pizza,7.45,20,0,4
1920,2025-02-08,22:23,Karaganda,Clear,Sushi,4.57,85,1,1
1921,2025-02-07,20:47,Karaganda,Clear,Desserts,4.4,47,1,5
1922,2025-04-10,09:34,Almaty,Clear,Burgers,8.8,58,1,2
1923,2025-03-29,18:50,Shymkent,Clear,Pizza,15.01,49,1,5
1924,2025-05-01,11:26,Almaty,Rain,Burgers,9.4,53,1,3
1925,2025-01-27,19:08,Astana,Clear,Desserts,20.66,47,1,5
1926,2025-02-06,14:03,Shymkent,Clear,Desserts,7.13,24,0,4
1927,2025-04-20,13:47,Almaty,Clear,Burgers,5.74,60,1,4
1928,2025-01-20,14:39,Almaty,Rain,Burgers,20.21,29,0,5
1929,2025-03-10,19:05,Astana,Rain,Sushi,16.84,61,1,1
1930,2025-04-12,19:23,Shymkent,Rain,Salads,13.16,58,1,2
1931,2025-03-08,11:02,Atyrau,Cloudy,Sushi,20.14,30,0,5
1932,2025-04-16,14:48,Almaty,Rain,Burgers,15.76,106,1,5
1933,2025-05-01,15:27,Astana,Clear,Pizza,7.97,49,1,4
1934,2025-01-31,14:27,Almaty,Cloudy,Desserts,12.96,52,1,2
1935,2025-03-18,13:54,Atyrau,Rain,Sushi,7.14,59,1,4
1936,2025-01-04,20:10,Almaty,Rain,Pizza,22.51,63,1,1
1937,2025-04-05,10:04,Shymkent,Cloudy,Desserts,24.98,88,1,2
1938,2025-03-05,15:31,Atyrau,Clear,Salads,19.21,37,0,3
1939,2025-02-24,22:10,Karaganda,Clear,Burgers,6.36,83,1,1
1940,2025-03-06,18:43,Shymkent,Snow,Pizza,5.05,59,1,4
1941,2025-04-21,22:14,Shymkent,Clear,Pizza,5.98,46,1,1
1942,2025-01-14,11:05,Karaganda,Clear,Sushi,23.93,31,0,2
1943,2025-01-31,21:34,Shymkent,Snow,Burgers,16.79,104,1,4
1944,2025-02-11,16:41,Shymkent,Clear,Burgers,7.96,39,0,4
1945,2025-03-22,19:04,Shymkent,Rain,Burgers,11.61,108,1,4
1946,2025-03-16,20:36,Karaganda,Clear,Sushi,15.88,88,1,1
1947,2025-04-22,21:53,Karaganda,Rain,Salads,11.67,101,1,5
1948,2025-02-16,08:01,Shymkent,Snow,Desserts,23.12,31,0,3
1949,2025-01-20,12:31,Almaty,Rain,Pizza,16.4,39,0,2
1950,2025-03-10,11:45,Karaganda,Clear,Salads,24.93,80,1,2
1951,2025-04-07,19:31,Astana,Clear,Pizza,7.28,44,0,1
1952,2025-03-15,11:22,Atyrau,Rain,Burgers,19.57,99,1,3
1953,2025-01-07,13:17,Almaty,Rain,Burgers,4.63,103,1,2
1954,2025-01-29,16:30,Shymkent,Cloudy,Burgers,8.17,72,1,1
1955,2025-04-01,20:44,Shymkent,Snow,Burgers,13.54,51,1,5
1956,2025-03-16,22:26,Almaty,Cloudy,Pizza,13.91,42,0,2
1957,2025-02-05,09:11,Almaty,Rain,Burgers,15.6,31,0,4
1958,2025-03-23,09:14,Atyrau,Cloudy,Salads,23.02,65,1,5
1959,2025-01-03,10:08,Astana,Cloudy,Burgers,11.7,15,0,3
1960,2025-02-16,13:56,Karaganda,Cloudy,Pizza,13.57,67,1,3
1961,2025-02-04,15:46,Astana,Clear,Pizza,8.73,33,0,3
1962,2025-02-02,20:08,Atyrau,Cloudy,Salads,17.94,53,1,2
1963,2025-03-23,13:22,Atyrau,Cloudy,Sushi,18.5,80,1,4
1964,2025-02-15,15:15,Almaty,Snow,Sushi,20.91,27,0,2
1965,2025-04-20,14:21,Almaty,Clear,Sushi,22.3,40,0,2
1966,2025-02-05,14:07,Shymkent,Clear,Salads,4.81,42,0,1
1967,2025-01-25,12:25,Shymkent,Clear,Pizza,15.66,63,1,1
1968,2025-01-24,09:48,Astana,Clear,Sushi,10.29,38,0,3
1969,2025-03-19,17:23,Astana,Clear,Salads,13.68,52,1,5
1970,2025-01-10,18:18,Shymkent,Clear,Salads,23.31,58,1,1
1971,2025-03-28,10:05,Almaty,Clear,Desserts,18.7,60,1,5
1972,2025-04-25,09:44,Karaganda,Cloudy,Burgers,22.12,39,0,1
1973,2025-02-23,21:06,Karaganda,Clear,Desserts,12.78,60,1,3
1974,2025-03-02,22:39,Astana,Clear,Burgers,24.68,38,0,2
1975,2025-03-25,15:00,Shymkent,Clear,Pizza,5.67,77,1,5
1976,2025-03-10,09:48,Almaty,Clear,Burgers,13.32,59,1,5
1977,2025-04-25,21:04,Shymkent,Rain,Sushi,19.83,46,1,1
1978,2025-01-24,19:53,Almaty,Clear,Desserts,10.08,25,0,1
1979,2025-02-13,16:40,Karaganda,Snow,Burgers,6.92,52,1,3
1980,2025-03-21,12:59,Astana,Clear,Salads,6.42,45,0,5
1981,2025-04-24,22:28,Karaganda,Rain,Desserts,6.38,34,0,5
1982,2025-02-06,12:59,Atyrau,Snow,Desserts,12.17,90,1,3
1983,2025-03-02,17:20,Astana,Cloudy,Desserts,6.55,50,1,1
1984,2025-01-01,19:19,Shymkent,Clear,Pizza,4.85,57,1,3
1985,2025-01-10,13:45,Karaganda,Cloudy,Desserts,5.23,39,0,3
1986,2025-03-21,21:12,Shymkent,Clear,Pizza,18.28,66,1,1
1987,2025-01-25,14:30,Atyrau,Rain,Salads,10.52,57,1,3
1988,2025-01-04,12:09,Almaty,Snow,Salads,15.74,116,1,5
1989,2025-01-12,22:30,Astana,Clear,Salads,22.08,86,1,3
1990,2025-01-26,21:15,Karaganda,Rain,Salads,11.89,66,1,1
1991,2025-03-06,14:23,Karaganda,Clear,Pizza,18.56,39,0,1
1992,2025-03-11,08:25,Astana,Clear,Burgers,4.89,86,1,2
1993,2025-04-20,12:13,Atyrau,Cloudy,Desserts,21.76,64,1,4
1994,2025-02-22,14:42,Almaty,Clear,Salads,16.76,82,1,1
1995,2025-02-22,22:12,Shymkent,Cloudy,Burgers,10.91,89,1,5
1996,2025-03-01,09:40,Karaganda,Rain,Pizza,7.18,57,1,1
1997,2025-04-23,21:09,Almaty,Clear,Sushi,15.13,67,1,2
1998,2025-03-26,08:15,Astana,Clear,Burgers,17.75,42,0,5
1999,2025-02-09,19:11,Astana,Clear,Burgers,5.06,75,1,4
2000,2025-03-11,15:30,Karaganda,Clear,Sushi,12.77,85,1,4
2001,2025-04-04,12:41,Karaganda,Clear,Burgers,23.19,47,1,1
2002,2025-01-31,09:58,Shymkent,Rain,Burgers,6.99,71,1,4
2003,2025-02-09,11:37,Karaganda,Clear,Burgers,4.12,82,1,1
2004,2025-03-06,09:36,Shymkent,Cloudy,Salads,22.96,26,0,4
2005,2025-03-26,10:54,Almaty,Clear,Desserts,11.47,44,0,1
2006,2025-02-05,18:51,Shymkent,Clear,Salads,11.49,40,0,2
2007,2025-03-14,21:41,Shymkent,Clear,Desserts,23.72,36,0,2
2008,2025-03-07,22:08,Astana,Clear,Salads,18.81,46,1,5
2009,2025-04-06,14:47,Almaty,Rain,Pizza,24.94,61,1,3
2010,2025-04-04,09:25,Astana,Clear,Burgers,23.64,23,0,3
2011,2025-03-08,16:57,Atyrau,Cloudy,Sushi,14.18,80,1,3
2012,2025-02-03,19:36,Karaganda,Snow,Desserts,14.99,97,1,4
2013,2025-01-02,20:43,Almaty,Rain,Pizza,16.37,112,1,2
2014,2025-01-26,10:43,Shymkent,Clear,Pizza,11.46,87,1,5
2015,2025-02-10,20:46,Karaganda,Clear,Desserts,9.49,87,1,5
2016,2025-02-05,14:40,Astana,Clear,Pizza,16.4,17,0,4
2017,2025-02-13,13:59,Atyrau,Clear,Burgers,8.12,64,1,5
2018,2025-01-28,09:27,Karaganda,Rain,Desserts,6.0,81,1,1
2019,2025-02-05,15:59,Almaty,Clear,Burgers,12.97,16,0,2
2020,2025-02-27,12:03,Karaganda,Clear,Pizza,16.41,16,0,3
2021,2025-03-25,12:33,Almaty,Rain,Salads,22.7,83,1,4
2022,2025-03-16,12:42,Atyrau,Snow,Desserts,11.98,50,1,5
2023,2025-02-06,08:44,Astana,Clear,Sushi,12.5,81,1,4
2024,2025-01-25,13:04,Karaganda,Clear,Salads,20.39,24,0,3
2025,2025-04-17,12:36,Karaganda,Clear,Sushi,15.1,80,1,3
2026,2025-01-23,15:18,Astana,Clear,Burgers,5.84,33,0,2
2027,2025-02-23,11:40,Karaganda,Clear,Salads,22.01,15,0,2
2028,2025-02-03,21:12,Shymkent,Clear,Salads,16.39,25,0,3
2029,2025-02-17,20:05,Astana,Clear,Sushi,5.83,59,1,4
2030,2025-04-14,13:42,Almaty,Clear,Desserts,19.37,78,1,5
2031,2025-04-13,09:57,Astana,Cloudy,Sushi,9.52,22,0,3
2032,2025-04-05,11:58,Atyrau,Clear,Desserts,5.67,81,1,4
2033,2025-01-05,10:32,Shymkent,Clear,Pizza,9.11,39,0,1
2034,2025-05-01,13:24,Atyrau,Clear,Sushi,15.87,49,1,2
2035,2025-01-22,17:48,Atyrau,Rain,Pizza,22.15,104,1,4
2036,2025-01-16,19:44,Shymkent,Snow,Desserts,19.99,65,1,5
2037,2025-02-23,22:58,Atyrau,Rain,Salads,17.57,109,1,4
2038,2025-04-21,14:57,Karaganda,Clear,Pizza,14.18,43,0,2
2039,2025-02-25,09:00,Shymkent,Cloudy,Sushi,11.83,44,0,1
2040,2025-03-11,22:38,Karaganda,Clear,Pizza,15.0,24,0,3
2041,2025-02-27,18:11,Karaganda,Rain,Pizza,17.05,44,0,2
2042,2025-03-27,17:42,Astana,Rain,Salads,17.82,68,1,3
2043,2025-01-13,20:37,Karaganda,Rain,Sushi,16.79,40,0,1
2044,2025-02-18,19:20,Atyrau,Rain,Burgers,5.07,100,1,1
2045,2025-04-11,16:35,Karaganda,Cloudy,Burgers,12.37,61,1,4
2046,2025-04-09,18:11,Astana,Clear,Burgers,13.97,90,1,5
2047,2025-02-18,12:03,Almaty,Clear,Sushi,17.89,62,1,2
2048,2025-01-22,10:32,Atyrau,Clear,Pizza,6.1,36,0,3
2049,2025-03-15,12:38,Atyrau,Snow,Sushi,13.34,80,1,3
2050,2025-03-13,17:52,Shymkent,Cloudy,Burgers,5.26,64,1,2
2051,2025-03-07,16:48,Shymkent,Rain,Burgers,9.41,88,1,3
2052,2025-02-19,12:25,Karaganda,Rain,Burgers,24.58,33,0,5
2053,2025-03-31,19:50,Karaganda,Clear,Pizza,13.13,85,1,3
2054,2025-04-23,22:53,Shymkent,Clear,Salads,24.2,61,1,3
2055,2025-03-09,12:54,Karaganda,Clear,Sushi,21.88,36,0,5
2056,2025-04-07,17:29,Almaty,Cloudy,Sushi,24.41,49,1,2
2057,2025-04-01,09:24,Karaganda,Cloudy,Pizza,4.03,74,1,1
2058,2025-02-26,22:52,Karaganda,Clear,Burgers,10.36,59,1,3
2059,2025-04-05,19:48,Karaganda,Cloudy,Salads,5.55,80,1,3
2060,2025-01-04,14:35,Astana,Snow,Desserts,23.75,56,1,2
2061,2025-02-06,09:04,Almaty,Snow,Burgers,21.29,76,1,5
2062,2025-04-07,13:00,Shymkent,Cloudy,Desserts,4.54,45,0,4
2063,2025-01-28,16:39,Atyrau,Clear,Burgers,23.44,45,0,5
2064,2025-02-26,21:23,Shymkent,Rain,Sushi,17.73,60,1,4
2065,2025-01-10,10:02,Shymkent,Clear,Pizza,24.72,24,0,4
2066,2025-01-16,18:17,Karaganda,Rain,Desserts,20.86,33,0,2
2067,2025-03-27,19:44,Shymkent,Cloudy,Desserts,4.78,60,1,5
2068,2025-03-27,10:25,Karaganda,Clear,Burgers,23.76,61,1,5
2069,2025-02-17,13:42,Almaty,Rain,Sushi,13.54,113,1,5
2070,2025-04-22,18:43,Almaty,Snow,Burgers,21.29,73,1,1
2071,2025-02-15,13:43,Shymkent,Clear,Desserts,10.0,78,1,1
2072,2025-02-09,13:26,Karaganda,Clear,Burgers,17.62,16,0,5
2073,2025-05-01,22:47,Atyrau,Snow,Burgers,12.19,31,0,3
2074,2025-02-21,21:12,Karaganda,Rain,Pizza,15.95,31,0,4
2075,2025-03-11,19:49,Almaty,Rain,Desserts,16.83,118,1,1
2076,2025-03-26,15:55,Almaty,Snow,Salads,12.98,58,1,5
2077,2025-04-20,08:49,Almaty,Clear,Sushi,6.39,57,1,3
2078,2025-02-02,13:42,Karaganda,Clear,Pizza,13.17,18,0,1
2079,2025-01-05,08:43,Astana,Clear,Pizza,14.98,56,1,2
2080,2025-01-18,14:29,Almaty,Clear,Burgers,4.45,44,0,4
2081,2025-04-19,22:15,Almaty,Rain,Pizza,13.93,97,1,1
2082,2025-04-24,21:51,Astana,Rain,Burgers,14.65,56,1,5
2083,2025-03-09,16:51,Karaganda,Cloudy,Pizza,8.12,86,1,5
2084,2025-03-19,09:29,Almaty,Cloudy,Salads,7.74,32,0,4
2085,2025-04-27,17:46,Atyrau,Clear,Pizza,4.46,68,1,3
2086,2025-03-28,15:59,Atyrau,Rain,Salads,17.15,105,1,5
2087,2025-01-08,14:31,Atyrau,Rain,Desserts,10.08,93,1,3
2088,2025-04-10,17:03,Shymkent,Cloudy,Desserts,5.1,33,0,1
2089,2025-01-30,08:55,Almaty,Clear,Sushi,16.76,78,1,2
2090,2025-02-01,21:03,Astana,Snow,Pizza,8.3,41,0,1
2091,2025-04-02,14:44,Shymkent,Clear,Sushi,6.52,37,0,5
2092,2025-04-07,15:29,Astana,Rain,Salads,11.05,84,1,4
2093,2025-01-19,19:13,Almaty,Rain,Sushi,7.65,79,1,3
2094,2025-04-08,18:25,Karaganda,Rain,Burgers,13.77,49,1,4
2095,2025-04-23,15:48,Karaganda,Cloudy,Sushi,23.44,69,1,2
2096,2025-03-03,18:37,Astana,Rain,Sushi,10.71,110,1,5
2097,2025-01-26,19:58,Karaganda,Snow,Desserts,19.38,42,0,4
2098,2025-03-09,13:00,Almaty,Clear,Salads,18.72,47,1,3
2099,2025-02-07,11:15,Astana,Clear,Salads,21.9,41,0,5
2100,2025-02-07,09:18,Karaganda,Clear,Burgers,11.45,18,0,3
2101,2025-02-17,15:24,Atyrau,Cloudy,Sushi,15.87,84,1,5
2102,2025-04-30,17:10,Astana,Clear,Desserts,5.52,38,0,5
2103,2025-03-22,22:50,Shymkent,Snow,Burgers,14.41,109,1,4
2104,2025-04-01,21:49,Karaganda,Clear,Sushi,22.49,34,0,2
2105,2025-04-07,21:15,Astana,Clear,Salads,13.52,24,0,1
2106,2025-02-16,17:26,Astana,Rain,Sushi,8.83,36,0,3
2107,2025-01-12,17:34,Atyrau,Clear,Burgers,11.23,80,1,1
2108,2025-04-05,16:47,Shymkent,Rain,Pizza,15.64,45,0,4
2109,2025-01-03,22:09,Shymkent,Clear,Salads,6.77,63,1,5
2110,2025-01-09,21:05,Astana,Cloudy,Burgers,11.78,59,1,4
2111,2025-01-31,19:29,Karaganda,Cloudy,Burgers,6.85,62,1,3
2112,2025-01-16,14:07,Almaty,Cloudy,Pizza,13.67,77,1,2
2113,2025-02-27,10:42,Shymkent,Clear,Pizza,6.9,46,1,5
2114,2025-02-07,22:49,Atyrau,Clear,Desserts,7.06,84,1,4
2115,2025-01-21,11:11,Astana,Rain,Burgers,16.52,68,1,3
2116,2025-03-18,15:34,Shymkent,Rain,Salads,8.91,35,0,5
2117,2025-02-26,20:20,Atyrau,Rain,Pizza,20.43,73,1,5
2118,2025-03-19,19:31,Atyrau,Clear,Desserts,22.89,73,1,3
2119,2025-04-13,11:52,Atyrau,Clear,Sushi,12.99,72,1,4
2120,2025-04-21,14:49,Karaganda,Clear,Pizza,11.02,49,1,3
2121,2025-04-09,12:45,Almaty,Clear,Desserts,9.9,35,0,5
2122,2025-03-18,12:18,Atyrau,Cloudy,Salads,19.34,35,0,5
2123,2025-01-14,09:40,Karaganda,Cloudy,Sushi,11.36,82,1,3
2124,2025-01-28,18:32,Astana,Clear,Salads,19.86,34,0,4
2125,2025-04-21,19:40,Karaganda,Cloudy,Sushi,23.91,45,0,3
2126,2025-04-19,19:34,Astana,Rain,Desserts,18.01,98,1,5
2127,2025-04-05,09:57,Astana,Clear,Salads,11.1,80,1,2
2128,2025-03-16,18:33,Atyrau,Snow,Burgers,11.98,90,1,1
2129,2025-01-01,10:24,Karaganda,Rain,Pizza,10.46,55,1,5
2130,2025-02-24,20:09,Astana,Snow,Pizza,9.24,86,1,5
2131,2025-01-07,12:40,Almaty,Clear,Sushi,7.28,34,0,4
2132,2025-01-27,18:10,Astana,Cloudy,Pizza,13.37,44,0,4
2133,2025-03-21,22:57,Karaganda,Clear,Burgers,7.09,80,1,4
2134,2025-02-13,15:30,Shymkent,Clear,Pizza,4.26,37,0,5
2135,2025-01-01,08:33,Almaty,Rain,Burgers,15.36,99,1,4
2136,2025-04-17,18:18,Astana,Clear,Desserts,8.81,51,1,2
2137,2025-04-25,20:02,Atyrau,Rain,Sushi,19.01,74,1,4
2138,2025-04-13,20:32,Atyrau,Clear,Burgers,4.67,46,1,5
2139,2025-02-04,21:02,Almaty,Clear,Sushi,19.45,75,1,3
2140,2025-03-01,19:35,Shymkent,Snow,Burgers,16.34,42,0,3
2141,2025-01-20,14:55,Shymkent,Clear,Desserts,15.62,30,0,3
2142,2025-01-09,22:37,Atyrau,Cloudy,Salads,22.05,45,0,1
2143,2025-02-20,20:16,Astana,Rain,Desserts,6.48,29,0,3
2144,2025-01-26,13:31,Atyrau,Cloudy,Salads,9.45,32,0,1
2145,2025-03-28,14:19,Almaty,Clear,Burgers,16.75,18,0,2
2146,2025-04-30,20:18,Astana,Clear,Salads,10.3,20,0,1
2147,2025-01-06,13:34,Karaganda,Rain,Desserts,23.31,69,1,5
2148,2025-02-05,22:03,Shymkent,Clear,Desserts,15.01,83,1,5
2149,2025-02-09,13:39,Atyrau,Clear,Salads,7.45,50,1,1
2150,2025-04-29,16:23,Karaganda,Rain,Salads,15.21,67,1,5
2151,2025-03-08,15:19,Atyrau,Clear,Burgers,23.12,46,1,4
2152,2025-04-26,14:09,Astana,Clear,Burgers,23.53,82,1,3
2153,2025-02-12,17:52,Almaty,Cloudy,Salads,19.12,55,1,2
2154,2025-04-21,15:53,Atyrau,Rain,Pizza,18.14,39,0,4
2155,2025-01-19,16:34,Karaganda,Cloudy,Burgers,13.48,51,1,1
2156,2025-04-23,12:31,Shymkent,Rain,Desserts,16.64,63,1,5
2157,2025-02-27,19:46,Almaty,Snow,Sushi,5.38,87,1,5
2158,2025-02-02,10:21,Almaty,Clear,Burgers,6.55,54,1,5
2159,2025-02-03,19:34,Karaganda,Clear,Pizza,8.89,76,1,1
2160,2025-02-25,16:58,Shymkent,Rain,Burgers,11.61,71,1,4
2161,2025-04-17,22:54,Atyrau,Snow,Burgers,24.52,65,1,1
2162,2025-02-27,16:39,Astana,Clear,Salads,21.85,28,0,2
2163,2025-02-20,19:51,Atyrau,Clear,Salads,11.83,15,0,2
2164,2025-01-25,15:56,Shymkent,Clear,Desserts,20.64,55,1,3
2165,2025-03-27,15:09,Astana,Clear,Burgers,8.04,88,1,4
2166,2025-04-10,14:42,Shymkent,Rain,Salads,11.32,110,1,5
2167,2025-01-27,13:08,Atyrau,Rain,Pizza,17.36,70,1,2
2168,2025-02-02,13:29,Karaganda,Rain,Desserts,14.43,103,1,5
2169,2025-01-12,16:48,Shymkent,Cloudy,Burgers,22.28,69,1,3
2170,2025-01-13,20:23,Astana,Clear,Sushi,19.6,25,0,5
2171,2025-03-03,17:25,Shymkent,Rain,Pizza,10.58,96,1,2
2172,2025-01-24,16:29,Almaty,Snow,Sushi,10.21,112,1,3
2173,2025-02-15,13:57,Shymkent,Clear,Desserts,17.94,56,1,4
2174,2025-03-04,15:54,Atyrau,Cloudy,Salads,23.38,59,1,3
2175,2025-02-13,11:29,Astana,Rain,Desserts,22.29,103,1,3
2176,2025-04-29,22:48,Atyrau,Clear,Pizza,20.87,37,0,4
2177,2025-04-22,18:24,Astana,Clear,Salads,12.34,22,0,1
2178,2025-02-23,09:13,Atyrau,Rain,Burgers,4.99,113,1,2
2179,2025-01-15,19:23,Almaty,Cloudy,Burgers,8.62,53,1,4
2180,2025-02-04,08:14,Shymkent,Clear,Salads,19.17,22,0,3
2181,2025-03-21,19:20,Astana,Clear,Desserts,9.64,32,0,5
2182,2025-04-20,09:30,Atyrau,Clear,Sushi,22.58,81,1,2
2183,2025-04-29,18:41,Atyrau,Rain,Burgers,17.06,42,0,4
2184,2025-03-06,08:45,Almaty,Rain,Desserts,7.33,105,1,1
2185,2025-04-30,18:54,Atyrau,Clear,Salads,8.96,23,0,3
2186,2025-03-19,09:39,Astana,Rain,Sushi,13.56,71,1,4
2187,2025-04-18,15:51,Astana,Clear,Burgers,13.1,32,0,1
2188,2025-04-27,13:23,Almaty,Clear,Salads,7.53,24,0,2
2189,2025-02-09,08:29,Shymkent,Snow,Desserts,11.92,38,0,4
2190,2025-02-16,11:21,Astana,Snow,Sushi,18.15,36,0,3
2191,2025-01-07,15:11,Shymkent,Rain,Salads,7.77,68,1,5
2192,2025-03-14,19:26,Karaganda,Rain,Salads,8.17,107,1,4
